"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"10456","OPTCUR","EURINR","OPTION","29-Dec-2025",96.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.015,2.775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.87,"EURINR"
"1324","OPTCUR","EURINR","OPTION","17-Apr-2025",85.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1325","OPTCUR","EURINR","OPTION","17-Apr-2025",85.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",8.03,9.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.45,"EURINR"
"2095","OPTCUR","EURINR","OPTION","17-Apr-2025",89.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1367","OPTCUR","EURINR","OPTION","17-Apr-2025",85.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1370","OPTCUR","EURINR","OPTION","17-Apr-2025",85.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.7825,9.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.2,"EURINR"
"1374","OPTCUR","EURINR","OPTION","17-Apr-2025",85.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1375","OPTCUR","EURINR","OPTION","17-Apr-2025",86.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.5325,9.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.95,"EURINR"
"6854","OPTCUR","GBPINR","OPTION","26-Jun-2025",99.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"7209","OPTCUR","EURINR","OPTION","29-Dec-2025",96.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.9175,2.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7775,"EURINR"
"3236","OPTCUR","EURINR","OPTION","28-Apr-2025",84.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"EURINR"
"4561","OPTCUR","EURINR","OPTION","28-Apr-2025",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.1625,6.8975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.6025,"EURINR"
"5108","OPTCUR","EURINR","OPTION","28-Apr-2025",92.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.005,0.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0125,"EURINR"
"5554","OPTCUR","EURINR","OPTION","28-Apr-2025",95.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.8925,2.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6175,"EURINR"
"9891","OPTCUR","GBPINR","OPTION","28-Apr-2025",104.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.7375,6.8175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.845,"GBPINR"
"6853","OPTCUR","GBPINR","OPTION","26-Jun-2025",99.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",10.8275,12.9125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",12.3025,"GBPINR"
"6859","OPTCUR","GBPINR","OPTION","26-Sep-2025",99.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.04,0.1,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"GBPINR"
"10683","OPTCUR","GBPINR","OPTION","28-Apr-2025",108.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4225,3.1225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1925,"GBPINR"
"10789","OPTCUR","GBPINR","OPTION","28-Apr-2025",112.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0725,0.5675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.64,"GBPINR"
"11430","OPTCUR","JPYINR","OPTION","28-Apr-2025",50.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.08,"JPYINR"
"11439","OPTCUR","JPYINR","OPTION","28-Apr-2025",51.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.045,8.715,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.57,"JPYINR"
"11447","OPTCUR","JPYINR","OPTION","28-Apr-2025",51.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.545,8.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.115,"JPYINR"
"11450","OPTCUR","JPYINR","OPTION","28-Apr-2025",51.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1325,"JPYINR"
"11528","OPTCUR","JPYINR","OPTION","28-Apr-2025",52.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.55,7.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.625,"JPYINR"
"11557","OPTCUR","JPYINR","OPTION","28-Apr-2025",53.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.0525,6.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.125,"JPYINR"
"11560","OPTCUR","JPYINR","OPTION","28-Apr-2025",53.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11561","OPTCUR","JPYINR","OPTION","28-Apr-2025",53.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.555,6.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6275,"JPYINR"
"11655","OPTCUR","JPYINR","OPTION","28-Apr-2025",53.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.305,5.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.38,"JPYINR"
"11682","OPTCUR","JPYINR","OPTION","28-Apr-2025",54.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.81,5.475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.88,"JPYINR"
"11725","OPTCUR","JPYINR","OPTION","28-Apr-2025",54.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"11726","OPTCUR","JPYINR","OPTION","28-Apr-2025",54.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.3225,4.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3825,"JPYINR"
"11738","OPTCUR","JPYINR","OPTION","28-Apr-2025",56.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.93,3.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9,"JPYINR"
"11742","OPTCUR","JPYINR","OPTION","28-Apr-2025",56.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.5225,2.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.415,"JPYINR"
"11746","OPTCUR","JPYINR","OPTION","28-Apr-2025",57.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.1525,2.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.94,"JPYINR"
"11747","OPTCUR","JPYINR","OPTION","28-Apr-2025",57.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.035,0.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"JPYINR"
"11750","OPTCUR","JPYINR","OPTION","28-Apr-2025",57.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.835,2.07,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.48,"JPYINR"
"11752","OPTCUR","JPYINR","OPTION","28-Apr-2025",58.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6975,1.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.26,"JPYINR"
"11754","OPTCUR","JPYINR","OPTION","28-Apr-2025",58.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.5775,1.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0475,"JPYINR"
"11756","OPTCUR","JPYINR","OPTION","28-Apr-2025",58.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.4675,1.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.84,"JPYINR"
"11758","OPTCUR","JPYINR","OPTION","28-Apr-2025",58.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3725,1.2775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.645,"JPYINR"
"11759","OPTCUR","JPYINR","OPTION","28-Apr-2025",58.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.285,1.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2475,"JPYINR"
"11761","OPTCUR","JPYINR","OPTION","28-Apr-2025",59.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3625,1.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.31,"JPYINR"
"11776","OPTCUR","JPYINR","OPTION","28-Apr-2025",60.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.9725,2.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.805,"JPYINR"
"11777","OPTCUR","JPYINR","OPTION","28-Apr-2025",60.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.04,0.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5975,"JPYINR"
"11784","OPTCUR","JPYINR","OPTION","28-Apr-2025",60.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.3125,2.6975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0925,"JPYINR"
"11785","OPTCUR","JPYINR","OPTION","28-Apr-2025",61.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.015,0.25,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4125,"JPYINR"
"11786","OPTCUR","JPYINR","OPTION","28-Apr-2025",61.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.4975,2.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.255,"JPYINR"
"11788","OPTCUR","JPYINR","OPTION","28-Apr-2025",61.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.695,3.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.43,"JPYINR"
"11789","OPTCUR","JPYINR","OPTION","28-Apr-2025",61.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2725,"JPYINR"
"11791","OPTCUR","JPYINR","OPTION","28-Apr-2025",61.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.22,"JPYINR"
"11805","OPTCUR","USDINR","OPTION","28-Apr-2025",80.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.5375,6.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2825,"USDINR"
"11806","OPTCUR","USDINR","OPTION","28-Apr-2025",80.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11807","OPTCUR","USDINR","OPTION","28-Apr-2025",80.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.29,5.95,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0325,"USDINR"
"1827","OPTCUR","EURINR","OPTION","29-Dec-2025",95.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.2625,4.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8625,"EURINR"
"11844","OPTCUR","USDINR","OPTION","28-Apr-2025",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.045,2.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.87,"USDINR"
"11881","OPTCUR","USDINR","OPTION","28-Apr-2025",87.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"USDINR"
"12014","OPTCUR","USDINR","OPTION","28-Apr-2025",91.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.7875,5.4475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.495,"USDINR"
"11755","OPTCUR","JPYINR","OPTION","28-Apr-2025",58.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1625,0.7575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1525,"JPYINR"
"11810","OPTCUR","USDINR","OPTION","28-Apr-2025",81.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11811","OPTCUR","USDINR","OPTION","28-Apr-2025",81.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.79,5.45,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.535,"USDINR"
"11814","OPTCUR","USDINR","OPTION","28-Apr-2025",81.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11818","OPTCUR","USDINR","OPTION","28-Apr-2025",82.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11832","OPTCUR","USDINR","OPTION","28-Apr-2025",82.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.5425,4.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3675,"USDINR"
"11833","OPTCUR","USDINR","OPTION","28-Apr-2025",82.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11834","OPTCUR","USDINR","OPTION","28-Apr-2025",82.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2925,3.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1175,"USDINR"
"11835","OPTCUR","USDINR","OPTION","28-Apr-2025",82.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11838","OPTCUR","USDINR","OPTION","28-Apr-2025",83.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7925,3.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6175,"USDINR"
"11839","OPTCUR","USDINR","OPTION","28-Apr-2025",83.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11840","OPTCUR","USDINR","OPTION","28-Apr-2025",83.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.5425,3.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3675,"USDINR"
"11842","OPTCUR","USDINR","OPTION","28-Apr-2025",83.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.2925,2.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.12,"USDINR"
"11843","OPTCUR","USDINR","OPTION","28-Apr-2025",83.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11845","OPTCUR","USDINR","OPTION","28-Apr-2025",84.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"11854","OPTCUR","USDINR","OPTION","28-Apr-2025",84.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11856","OPTCUR","USDINR","OPTION","28-Apr-2025",85.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5726,1,1000,0.0025,"US Dollars","","","","",0.02,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"11859","OPTCUR","USDINR","OPTION","28-Apr-2025",85.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.625,1.21,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.38,"USDINR"
"11861","OPTCUR","USDINR","OPTION","28-Apr-2025",85.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4425,0.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1425,"USDINR"
"11862","OPTCUR","USDINR","OPTION","28-Apr-2025",85.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0175,0.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"USDINR"
"11865","OPTCUR","USDINR","OPTION","28-Apr-2025",86.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1725,0.5525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.705,"USDINR"
"11866","OPTCUR","USDINR","OPTION","28-Apr-2025",86.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.095,0.38,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0825,"USDINR"
"11867","OPTCUR","USDINR","OPTION","28-Apr-2025",86.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0925,0.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5175,"USDINR"
"11868","OPTCUR","USDINR","OPTION","28-Apr-2025",86.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",100,1,1000,0.0025,"US Dollars","","","","",0.1725,0.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.145,"USDINR"
"11875","OPTCUR","USDINR","OPTION","28-Apr-2025",87.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",833,1,1000,0.0025,"US Dollars","","","","",0.07,0.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3025,"USDINR"
"11876","OPTCUR","USDINR","OPTION","28-Apr-2025",87.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4425,0.9725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3625,"USDINR"
"11877","OPTCUR","USDINR","OPTION","28-Apr-2025",87.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.145,"USDINR"
"11879","OPTCUR","USDINR","OPTION","28-Apr-2025",87.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0825,"USDINR"
"11968","OPTCUR","USDINR","OPTION","28-Apr-2025",88.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.7925,2.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6275,"USDINR"
"11975","OPTCUR","USDINR","OPTION","28-Apr-2025",88.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.0425,2.7025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.875,"USDINR"
"11983","OPTCUR","USDINR","OPTION","28-Apr-2025",89.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
